row_index,p10,p50,p90,prob_band,hhid
2697,1.1706412545428284e-07,1.5691945812518929e-06,1.6441796166853725e-05,At-Risk,23198617
2698,0.6394091813692682,0.7678789860704679,0.8646277946125455,Likely Flourishing,23345764
2699,0.9593449719851542,0.9729914903918717,0.9827791736735859,Likely Flourishing,23192045
2700,0.000752669216588319,0.002409767091453121,0.007335313180445796,At-Risk,23086252
2701,0.9997637779004687,0.9998918440269331,0.9999500592035148,Likely Flourishing,23031747
2702,0.8515378949230682,0.9414664759253665,0.9786657614665676,Likely Flourishing,23267025
2703,0.8690917792544931,0.9414415700098737,0.9738792895105106,Likely Flourishing,23124592
2704,0.9972092882102787,0.998441155119504,0.9991365865182483,Likely Flourishing,23382344
2705,0.9965253582849933,0.9983932601238521,0.9992623274560365,Likely Flourishing,23009313
2706,0.999525720456923,0.9997988918560843,0.9999123616767958,Likely Flourishing,23228522
2707,0.41127904851765207,0.5447641488905589,0.6645054756750542,Moderate,23176294
2708,0.9028804600892182,0.937892315933323,0.9619788412464901,Likely Flourishing,23368277
2709,0.9999711411603279,0.9999845002699802,0.9999917101728354,Likely Flourishing,23022367
2710,0.017808622843233094,0.03513577213163784,0.06916342365271788,At-Risk,23355181
2711,0.9999307644540771,0.999958395304749,0.999974991335869,Likely Flourishing,23163285
2712,0.9999695330862246,0.9999852028568497,0.9999921662112414,Likely Flourishing,23239949
2713,0.9999961130155147,0.9999981168172013,0.9999990848717716,Likely Flourishing,23022368
2714,0.9837652885471184,0.9928368249491701,0.9969162095618533,Likely Flourishing,23173698
2715,2.877776260041173e-07,9.32674766896017e-07,3.168826331894332e-06,At-Risk,23316835
2716,0.986519941500466,0.9927759510997651,0.996052860000851,Likely Flourishing,23275500
2717,0.6889020810995723,0.7558526320726069,0.8113902633069221,Likely Flourishing,23300861
2718,0.9997839140365004,0.9999169874099845,0.9999684428941739,Likely Flourishing,23070163
2719,0.9782098240627817,0.9974082163212998,0.9997001437648677,Likely Flourishing,23377857
2720,1.6858709265348386e-06,5.586819367289805e-06,1.898953432143141e-05,At-Risk,23201429
2721,0.9999701306372407,0.9999808920146256,0.9999878038833064,Likely Flourishing,23137747
2722,3.1554127287624343e-13,2.39442159337781e-12,1.4785402393778856e-11,At-Risk,23137748
2723,0.0014994698267000424,0.0032047098475918253,0.006087194331947651,At-Risk,23222137
2724,0.013603382425046225,0.02333369111971939,0.03920484709422831,At-Risk,23009318
2725,0.999587199570783,0.9997447854792771,0.999849518065604,Likely Flourishing,23291399
2726,6.186499612708117e-06,2.800982004110848e-05,0.00014014581454717496,At-Risk,23227868
2727,0.21317854353097232,0.30416540572853024,0.41875717104950294,At-Risk,23009321
2728,0.9998658368809534,0.9999403529390838,0.9999743118387343,Likely Flourishing,23214303
2729,0.0026731829889400085,0.005088367108854538,0.009249331890795161,At-Risk,23316841
2730,1.574516686598737e-05,5.7877478960268244e-05,0.0001935865579602502,At-Risk,23070166
2731,0.0001903027842437753,0.0004994901355589089,0.0012444991588185501,At-Risk,23322883
2732,0.33684596733652783,0.4724229717947038,0.5912665242846333,Moderate,23116891
2733,9.745521488096511e-05,0.00023505979654509543,0.0005736583356033656,At-Risk,23361179
2734,0.9945156485744049,0.9973295027771569,0.9986743447454736,Likely Flourishing,23206865
2735,0.999745823553133,0.9998725515975235,0.9999334880777062,Likely Flourishing,23053288
2736,0.055246708944554405,0.09692835110396245,0.16932703133657506,At-Risk,23027257
2737,0.012148409786403727,0.02656566881238332,0.05695674248998535,At-Risk,23322421
2738,0.9474567299447435,0.965703432070169,0.9789601024836518,Likely Flourishing,23360735
2739,0.9513437270453402,0.9704221985985331,0.9815115417012481,Likely Flourishing,23270131
2740,0.3268701690467173,0.4251648561458149,0.5428416854122912,Moderate,23231708
2741,7.359718208050051e-08,7.100125782264342e-07,6.855843431486182e-06,At-Risk,23307030
2742,0.39751767679068045,0.533159370925266,0.663954663102605,Moderate,23325367
2743,0.9954232626562318,0.9983615434798394,0.999439745151057,Likely Flourishing,23081246
2744,0.999965905828137,0.9999873413173237,0.9999955132777464,Likely Flourishing,23067418
2745,0.4338804943397791,0.541282151573725,0.6288384390297223,Moderate,23133286
2746,0.4499504954827276,0.6099413820980157,0.7527469459582738,Moderate,23273359
2747,6.47544142582688e-05,0.00016196244111402788,0.0004130816534561302,At-Risk,23067419
2748,0.998340383979842,0.9990991683800999,0.9995056466048522,Likely Flourishing,23171792
2749,0.2324811761748191,0.3152650543494649,0.4067016526808794,At-Risk,23017797
2750,0.6834567692377159,0.7598972647465494,0.8297773008602426,Likely Flourishing,23158225
2751,0.5195305536917576,0.6391422239921051,0.7546390472778107,Moderate,23273361
2752,0.9915288397282216,0.9960912305437633,0.9980530058669341,Likely Flourishing,23068573
2753,0.17863673370046665,0.2480270792893972,0.3431490927822775,At-Risk,23083406
2754,5.3321423651230084e-05,0.000143046891352698,0.00038090815973987075,At-Risk,23365617
2755,0.9999766052027337,0.9999845650538653,0.9999895571515597,Likely Flourishing,23299318
2756,0.9675918748172406,0.9801936884462832,0.9874210021201214,Likely Flourishing,23006458
2757,2.3867331983717396e-05,7.789120326950907e-05,0.0002471371833305647,At-Risk,23268408
2758,0.009563472566987979,0.016342966954412584,0.02830180593501896,At-Risk,23038293
2759,0.9984885236318308,0.9990100007696374,0.9993518176311572,Likely Flourishing,23327300
2760,6.0727015552292117e-05,0.00011405355622407805,0.00020010925019907372,At-Risk,23381774
2761,0.9930736840196728,0.9969109285933437,0.9987886899861559,Likely Flourishing,23229844
2762,0.5666463615512658,0.6746216708632177,0.7580992607226124,Likely Flourishing,23094253
2763,0.9993774226071621,0.9996188124091538,0.999756234348268,Likely Flourishing,23297880
2764,0.00020510893001729109,0.0003806940749421379,0.0007194384470661768,At-Risk,23171331
2765,8.656936800358193e-05,0.0003546616284679798,0.001436048615252432,At-Risk,23160419
2766,4.723762295731287e-07,2.5037639311280864e-06,1.249673865813834e-05,At-Risk,23006460
2767,0.9599176964092961,0.9732079358712163,0.9817729323660986,Likely Flourishing,23198624
2768,0.2023043061367034,0.316805517074388,0.4422977586750528,At-Risk,23160421
2769,0.9999613827274446,0.9999769016860833,0.9999858184713794,Likely Flourishing,23107112
2770,0.9861579521596373,0.9923605270387652,0.9957514572390482,Likely Flourishing,23313968
2771,1.5759804011476034e-09,1.310705647666666e-08,1.0505507721692012e-07,At-Risk,23173706
2772,0.7322290332578738,0.8067342669248201,0.8682215120343916,Likely Flourishing,23058181
2773,0.9999731104823936,0.9999826088131449,0.9999889212681133,Likely Flourishing,23237071
2774,0.15469690305794456,0.24650219965742243,0.35527237509262577,At-Risk,23160424
2775,0.56618828228197,0.7338554897072774,0.850525936927577,Likely Flourishing,23035799
2776,9.989322911431237e-06,2.9006782719468517e-05,8.813620930046238e-05,At-Risk,23083414
2777,0.9999574058684121,0.9999746653064903,0.9999852563811624,Likely Flourishing,23237073
2778,2.4891137997197544e-08,1.7845492316780927e-07,1.3266595239107393e-06,At-Risk,23096630
2779,0.959323521040387,0.9718130237425437,0.9803648984867389,Likely Flourishing,23150929
2780,0.9946436574062648,0.9970787430248353,0.9983805461774359,Likely Flourishing,23166909
2781,0.00423316883751984,0.010593368945151952,0.02588122916847772,At-Risk,23229391
2782,0.9714937777414211,0.982512912700082,0.9892296904396164,Likely Flourishing,23153680
2783,0.11046482576729447,0.17400025380148404,0.2623808553279063,At-Risk,23294676
2784,0.9723335666691435,0.9805070310601672,0.9863624323756046,Likely Flourishing,23256321
2785,0.9969578256505796,0.9980852590646272,0.9987973861245193,Likely Flourishing,23064047
2786,0.9840020238402439,0.9920911977357809,0.996175916714711,Likely Flourishing,23166911
2787,0.9971190042562382,0.9991069657168267,0.9997190128273136,Likely Flourishing,23333116
2788,0.9993060544302518,0.9995572923404308,0.9997236971876785,Likely Flourishing,23371657
2789,0.9584814607061097,0.9794635005945163,0.9896943136654802,Likely Flourishing,23128231
2790,0.15501127696082526,0.22647631505280333,0.3195491435473027,At-Risk,23179609
2791,0.9955367753516252,0.9972747982205123,0.9984833025334308,Likely Flourishing,23187570
2792,0.745545487763882,0.8637918557644583,0.935577844787661,Likely Flourishing,23149123
2793,0.9928077766080995,0.9963846491876295,0.998142636484741,Likely Flourishing,23025704
2794,0.9999844404623646,0.9999909814103678,0.9999948226477818,Likely Flourishing,23153450
2795,0.9999878668622978,0.9999962652622472,0.9999988179271353,Likely Flourishing,23371661
2796,0.9828093899984424,0.9906775232062708,0.994799393019407,Likely Flourishing,23225890
2797,0.9721346995059459,0.9808086166567281,0.9873416733820191,Likely Flourishing,23025706
2798,4.621104661863277e-10,4.134723832745162e-09,4.5512482791108886e-08,At-Risk,23179614
2799,0.9999185664578565,0.9999505421044318,0.9999715381078497,Likely Flourishing,23114128
2800,3.7162645021625173e-07,1.5791373029267246e-06,7.857513587147634e-06,At-Risk,23033853
2801,2.2336916558429242e-07,9.395799868593341e-07,4.239583963460669e-06,At-Risk,23294681
2802,6.264745553848281e-06,2.0503078229474666e-05,6.283261965618559e-05,At-Risk,23051349
2803,0.691272493337659,0.8108746121292916,0.8874156807421676,Likely Flourishing,23379894
2804,0.999965835223602,0.9999794500731418,0.9999872587787464,Likely Flourishing,23243469
2805,0.9929512803697664,0.9959844836737757,0.9976971203750503,Likely Flourishing,23025708
2806,0.9999209247686975,0.9999615149404337,0.9999807628465273,Likely Flourishing,23256332
2807,6.04362196877288e-10,1.2043498795005508e-08,3.047191260845634e-07,At-Risk,23217636
2808,0.9949292139645106,0.9974587457409216,0.9987389445877353,Likely Flourishing,23064055
2809,0.9326037969852523,0.9555490512777338,0.970778362492951,Likely Flourishing,23179619
2810,0.5922181679755991,0.7373371195825393,0.8389476441553045,Likely Flourishing,23033857
2811,0.707291743181914,0.861530365209823,0.9366431277805375,Likely Flourishing,23166926
2812,0.015089053501737433,0.03471450053562242,0.0739010387197741,At-Risk,23179620
2813,0.9203114643267171,0.9596664245812905,0.980117104242189,Likely Flourishing,23051356
2814,3.976990337219076e-16,2.9653393354928695e-15,2.1076142560708416e-14,At-Risk,23256336
2815,1.4244495706373003e-05,6.321947195928293e-05,0.0002545514037253864,At-Risk,23217640
2816,1.7156265742825792e-08,6.448158011500282e-08,2.4239729611196615e-07,At-Risk,23072183
2817,2.368288990703183e-05,7.372662328208337e-05,0.00027434558071910513,At-Risk,23333127
2818,0.7061652736159064,0.9000990772063266,0.9652517499508256,Likely Flourishing,23383218
2819,0.2793311269330642,0.4203170108658626,0.5772147498821114,Moderate,23320430
2820,0.9979423711065453,0.9994838041406507,0.9998741758146275,Likely Flourishing,23264478
2821,0.9962716406546673,0.9979959026629025,0.9989429262525987,Likely Flourishing,23012978
2822,5.964699973810868e-08,5.44091414393568e-07,3.9317542944106735e-06,At-Risk,23267837
2823,6.195250629087111e-08,2.0359576181984205e-07,6.217673134151078e-07,At-Risk,23344700
2824,1.2025625411400025e-14,1.2638562954362266e-12,1.5752397633822196e-10,At-Risk,23051359
2825,0.9999569282279992,0.9999755346186923,0.9999868830202346,Likely Flourishing,23320433
2826,0.9360556341192193,0.9598623596458058,0.9740589789472874,Likely Flourishing,23012982
2827,0.9726958691462249,0.9833986684185031,0.9896598469432943,Likely Flourishing,23141090
2828,0.9999557646086527,0.9999780473765665,0.9999885206179749,Likely Flourishing,23179624
2829,0.9999438351350975,0.9999707864052281,0.9999849612143721,Likely Flourishing,23281949
2830,0.8773970628161053,0.931624736612547,0.9609074743894439,Likely Flourishing,23072185
2831,0.9997106261316177,0.9998555691458877,0.9999258277279139,Likely Flourishing,23256342
2832,0.9994088136542046,0.9997268345696717,0.9998721519247622,Likely Flourishing,23302891
2833,0.00742937884577786,0.012073754195378279,0.01962912553240052,At-Risk,23012987
2834,0.9996475022769464,0.9998616228276573,0.9999471131114196,Likely Flourishing,23012988
2835,0.42326632389052665,0.5589823217240333,0.6849242134055639,Moderate,23204973
2836,0.9999421437491812,0.9999626515922382,0.9999761554978931,Likely Flourishing,23345641
2837,0.9994463836431406,0.9997635505533935,0.999903739374919,Likely Flourishing,23204975
2838,0.9999975132324834,0.9999991498686994,0.9999997352907146,Likely Flourishing,23141096
2839,0.6233742904745402,0.753113860393292,0.8444214555343861,Likely Flourishing,23341336
2840,0.007170266224245381,0.012262582989018491,0.02058280767733128,At-Risk,23166946
2841,0.9998019603736423,0.999890468715402,0.9999442115497459,Likely Flourishing,23089826
2842,6.082697586794684e-06,7.651707311558374e-05,0.00120693636483344,At-Risk,23333135
2843,0.9474970833032056,0.9673102914300646,0.9801960410600079,Likely Flourishing,23229397
2844,1.3389366071447676e-05,4.967847030722997e-05,0.00017100895097310351,At-Risk,23128272
2845,0.9999786647864592,0.9999860668292423,0.9999910977610966,Likely Flourishing,23102590
2846,0.9937653532856016,0.9966744846964581,0.9982559268113327,Likely Flourishing,23294693
2847,0.2944861650498153,0.4137852270595517,0.5467361124863185,Moderate,23256349
2848,0.9929292932300723,0.9961132156634733,0.997908768976544,Likely Flourishing,23102592
2849,0.9996497122323427,0.9999633054559963,0.9999960618825336,Likely Flourishing,23179633
2850,6.63983638314091e-05,0.00019080608380660544,0.0005980226693322192,At-Risk,23281965
